UID	TIME	A	B	C	D	E	F
double	double	double	double	double	double	double	double
4	34	44.375000	0.327341	2.895861	-0.358348	0.018791	0.015391
4	35	44.875000	0.327341	2.717958	-0.350617	0.009567	0.016008
4	36	44.875000	0.327341	2.716773	-0.351746	0.006969	0.015958
4	37	44.625000	0.327341	2.804316	-0.358142	0.016823	0.015558
4	38	43.750000	0.327341	3.126116	-0.375316	0.006598	0.014143
4	39	44.375000	0.327341	2.893848	-0.367776	0.011513	0.015027
4	40	45.750000	0.327341	2.407747	-0.337788	0.015791	0.016797
4	41	46.500000	0.327341	2.158907	-0.318154	0.015232	0.017488
4	42	47.625000	0.327341	1.812528	-0.288900	0.015735	0.018177
4	43	47.750000	0.327341	1.771205	-0.286478	0.017797	0.018187
4	44	46.625000	0.327341	2.107149	-0.319088	0.018259	0.017405
4	45	47.125000	0.327341	1.945894	-0.306554	0.024008	0.017701
4	46	48.625000	0.327341	1.512515	-0.262760	0.019331	0.018193
4	47	49.625000	0.327341	1.259530	-0.229540	0.021583	0.017896
4	48	49.500000	0.327341	1.281029	-0.233916	0.017859	0.017870
4	49	49.500000	0.327341	1.273467	-0.234740	0.016737	0.017796
4	50	49.875000	0.327341	1.179584	-0.223166	0.021909	0.017531
4	51	50.000000	0.327341	1.143827	-0.220294	0.012024	0.017434
4	52	50.625000	0.327341	1.003772	-0.199720	0.018867	0.016896
4	53	50.000000	0.327341	1.127069	-0.220978	0.016908	0.017256
4	54	50.500000	0.327341	1.011750	-0.205068	0.020985	0.016856
4	55	51.000000	0.327341	0.904348	-0.188574	0.019590	0.016297
4	56	50.000000	0.327341	1.101062	-0.222894	0.022692	0.017010
4	57	49.750000	0.327341	1.149093	-0.232006	0.022507	0.017064
4	58	50.125000	0.327341	1.055435	-0.219878	0.018803	0.016768
4	59	50.375000	0.327341	0.992033	-0.211418	0.027487	0.016460
4	60	51.375000	0.327341	0.789398	-0.176792	0.013696	0.015406
4	61	51.500000	0.327341	0.757547	-0.174204	0.019326	0.015249
4	62	51.125000	0.327341	0.814682	-0.184336	0.018401	0.015406
4	63	50.875000	0.327341	0.851798	-0.193742	0.021834	0.015613
4	64	52.000000	0.327341	0.643158	-0.159172	0.017022	0.014354
4	65	52.000000	0.327341	0.632550	-0.158756	0.019255	0.014212
4	66	51.625000	0.327341	0.683544	-0.169980	0.018728	0.014493
4	67	49.875000	0.327341	1.022182	-0.230448	0.024485	0.015941
4	68	49.875000	0.327341	1.011072	-0.231006	0.028547	0.015824
4	69	48.375000	0.327341	1.399782	-0.301070	0.025276	0.016398
4	70	46.875000	0.327341	1.888765	-0.361062	0.023909	0.015626
4	71	47.250000	0.327341	1.748657	-0.348480	0.024013	0.015799
4	72	48.125000	0.327341	1.448020	-0.317324	0.030387	0.016084
4	73	47.875000	0.327341	1.519544	-0.329196	0.021482	0.015915
4	74	47.375000	0.327341	1.681126	-0.352060	0.023101	0.015599
4	75	47.750000	0.327341	1.543268	-0.340254	0.020846	0.015698
4	76	49.125000	0.327341	1.106685	-0.278024	0.028375	0.015575
4	77	49.625000	0.327341	0.960276	-0.253640	0.025159	0.015118
4	78	49.375000	0.327341	1.010810	-0.267958	0.033315	0.015180
4	79	48.375000	0.327341	1.300361	-0.321966	0.028158	0.015516
4	80	49.250000	0.327341	1.038373	-0.275928	0.048087	0.015207
4	81	49.125000	0.327341	1.073699	-0.284024	0.031791	0.015344
4	82	49.000000	0.327341	1.109850	-0.290392	0.030587	0.015387
4	83	48.000000	0.327341	1.425583	-0.338848	0.024312	0.015467
4	84	48.625000	0.327341	1.222759	-0.309666	0.030631	0.015498
4	85	48.000000	0.327341	1.426208	-0.338998	0.024304	0.015473
4	86	48.125000	0.327341	1.384440	-0.334010	0.026125	0.015518
4	87	47.125000	0.327341	1.738689	-0.373412	0.031325	0.015005
4	88	48.500000	0.327341	1.262955	-0.316382	0.033828	0.015536
4	89	49.625000	0.327341	0.941398	-0.253998	0.027110	0.014912
4	90	50.250000	0.327341	0.793144	-0.220202	0.026399	0.014216
4	91	49.500000	0.327341	0.973915	-0.260378	0.035951	0.014984
4	92	50.375000	0.327341	0.766282	-0.214988	0.026624	0.014118
4	93	50.875000	0.327341	0.664060	-0.194618	0.023649	0.013570
4	94	50.625000	0.327341	0.714137	-0.204944	0.024674	0.013879
4	95	50.625000	0.327341	0.714293	-0.204988	0.024712	0.013882
4	96	49.750000	0.327341	0.911386	-0.248450	0.031815	0.014840
4	97	48.500000	0.327341	1.265447	-0.317008	0.033878	0.015568
4	98	49.250000	0.327341	1.042476	-0.277018	0.048218	0.015267
4	99	49.250000	0.327341	1.042704	-0.277078	0.048257	0.015270
4	100	49.750000	0.327341	0.912184	-0.248666	0.031815	0.014853
4	101	50.750000	0.327341	0.689890	-0.200028	0.027288	0.013735
4	102	50.625000	0.327341	0.715389	-0.205300	0.024714	0.013904
4	103	51.500000	0.327341	0.551530	-0.169154	0.021706	0.012733
4	104	51.875000	0.327341	0.490614	-0.156102	0.022695	0.012262
4	105	52.250000	0.327341	0.435176	-0.139914	0.027216	0.011496
4	106	52.250000	0.327341	0.418747	-0.137780	0.019816	0.011207
4	107	53.000000	0.327341	0.309361	-0.106634	0.020544	0.009411
4	108	52.250000	0.327341	0.380083	-0.131276	0.029777	0.010422
4	109	51.875000	0.327341	0.406792	-0.139392	0.023976	0.010519
4	110	50.625000	0.327341	0.597896	-0.195952	0.038840	0.012329
4	111	50.625000	0.327341	0.570473	-0.193438	0.038368	0.011968
4	112	50.375000	0.327341	0.598289	-0.208334	0.037049	0.012128
4	113	50.125000	0.327341	0.619378	-0.216684	0.037664	0.011987
4	114	50.000000	0.327341	0.620463	-0.220626	0.038353	0.011792
4	115	49.625000	0.327341	0.682684	-0.241986	0.038554	0.011907
4	116	51.625000	0.327341	0.293337	-0.126958	0.027072	0.008354
4	117	52.250000	0.327341	0.204528	-0.099046	0.024297	0.006931
4	118	52.875000	0.327341	0.135286	-0.069510	0.024560	0.005257
4	119	53.375000	0.327341	0.090978	-0.051284	0.014256	0.004066
4	120	52.875000	0.327341	0.105928	-0.061784	0.018984	0.004524
5	1	44.375000	0.279129	2.641674	-0.338534	0.011871	0.016956
5	2	45.250000	0.279129	2.353173	-0.318882	0.018208	0.017813
5	3	45.000000	0.279129	2.433191	-0.325990	0.020575	0.017535
5	4	45.500000	0.279129	2.272548	-0.313616	0.016758	0.017940
5	5	45.500000	0.279129	2.271629	-0.314738	0.015797	0.017896
5	6	45.625000	0.279129	2.231394	-0.312798	0.015873	0.017951
5	7	45.625000	0.279129	2.230283	-0.313780	0.018539	0.017906
5	8	44.750000	0.279129	2.515112	-0.338400	0.013180	0.017024
5	9	44.875000	0.279129	2.472731	-0.336590	0.013874	0.017106
5	10	44.500000	0.279129	2.600644	-0.345534	0.009935	0.016657
5	11	44.750000	0.279129	2.514740	-0.341328	0.015039	0.016878
5	12	45.500000	0.279129	2.264838	-0.322897	0.018135	0.017559
5	13	45.125000	0.279129	2.387309	-0.334252	0.018761	0.017167
5	14	45.500000	0.279129	2.262873	-0.325357	0.018730	0.017460
5	15	45.750000	0.279129	2.181154	-0.319600	0.016018	0.017613
5	16	45.750000	0.279129	2.179862	-0.320781	0.016722	0.017567
5	17	46.625000	0.279129	1.907912	-0.297658	0.011531	0.018060
5	18	46.750000	0.279129	1.868468	-0.295646	0.016215	0.018078
5	19	47.375000	0.279129	1.686070	-0.278878	0.016990	0.018248
5	20	47.250000	0.279129	1.718259	-0.283570	0.019857	0.018173
5	21	46.625000	0.279129	1.898612	-0.301350	0.013451	0.017852
5	22	46.875000	0.279129	1.821373	-0.296006	0.016325	0.017933
5	23	46.875000	0.279129	1.818708	-0.296910	0.016852	0.017873
5	24	46.375000	0.279129	1.968262	-0.311756	0.020567	0.017569
5	25	46.750000	0.279129	1.850883	-0.302780	0.016730	0.017714
5	26	45.875000	0.279129	2.124979	-0.330074	0.013639	0.017135
5	27	44.750000	0.279129	2.512589	-0.360068	0.014799	0.016033
5	28	44.375000	0.279129	2.649726	-0.370336	0.014803	0.015548
5	29	43.500000	0.279129	2.983176	-0.385826	0.006395	0.014483
5	30	42.750000	0.279129	3.279527	-0.399818	0.008125	0.013337
5	31	42.875000	0.279129	3.232260	-0.398966	0.015285	0.013486
5	32	43.250000	0.279129	3.086312	-0.392914	0.011427	0.013983
5	33	42.375000	0.279129	3.439831	-0.406420	0.007429	0.012703
5	34	42.250000	0.279129	3.494221	-0.409208	0.006516	0.012480
5	35	42.250000	0.279129	3.497771	-0.410589	0.006771	0.012437
5	36	41.625000	0.279129	3.759696	-0.414956	0.003101	0.011630
5	37	43.000000	0.279129	3.198220	-0.405040	0.012997	0.013321
5	38	41.875000	0.279129	3.664387	-0.415876	0.003664	0.011876
5	39	41.125000	0.279129	3.982380	-0.420252	-0.002180	0.010809
5	40	41.750000	0.279129	3.725257	-0.418108	-0.002872	0.011648
5	41	41.000000	0.279129	4.045038	-0.422438	0.006788	0.010586
5	42	41.875000	0.279129	3.681802	-0.420314	-0.002411	0.011671
5	43	42.375000	0.279129	3.476057	-0.418760	0.004398	0.012233
5	44	43.250000	0.279129	3.115461	-0.411216	0.010109	0.013270
5	45	42.375000	0.279129	3.484126	-0.421427	0.004238	0.012113
5	46	42.000000	0.279129	3.647166	-0.423906	-0.005915	0.011682
5	47	42.375000	0.279129	3.492538	-0.423990	0.001244	0.012008
5	48	43.375000	0.279129	3.074549	-0.416116	0.012999	0.013178
5	49	43.375000	0.279129	3.077340	-0.418040	0.009527	0.013121
5	50	43.250000	0.279129	3.132789	-0.421558	0.010315	0.012897
5	51	43.500000	0.279129	3.030567	-0.419827	0.010523	0.013119
5	52	43.625000	0.279129	2.980733	-0.420544	0.006100	0.013185
5	53	43.375000	0.279129	3.089273	-0.425068	0.007147	0.012864
5	54	42.625000	0.279129	3.415818	-0.433732	-0.002417	0.011895
5	55	43.625000	0.279129	2.988716	-0.426640	0.002989	0.012962
5	56	44.375000	0.279129	2.673172	-0.420334	0.006329	0.013626
5	57	44.250000	0.279129	2.727437	-0.423398	0.008329	0.013445
5	58	45.375000	0.279129	2.263527	-0.397616	0.011486	0.014574
5	59	45.625000	0.279129	2.163361	-0.392850	0.029175	0.014717
5	60	46.125000	0.279129	1.968101	-0.381028	0.019223	0.015023
5	61	45.625000	0.279129	2.160481	-0.397223	0.019077	0.014567
5	62	45.250000	0.279129	2.311449	-0.411970	0.012207	0.014093
5	63	45.375000	0.279129	2.259466	-0.411231	0.010420	0.014124
5	64	45.875000	0.279129	2.055498	-0.398882	0.019613	0.014476
5	65	46.250000	0.279129	1.905277	-0.386654	0.026701	0.014695
5	66	46.500000	0.279129	1.805983	-0.379410	0.025153	0.014774
5	67	46.625000	0.279129	1.754748	-0.375292	0.029723	0.014777
5	68	47.000000	0.279129	1.612215	-0.360470	0.027946	0.014868
5	69	46.500000	0.279129	1.794272	-0.385228	0.028171	0.014513
5	70	47.625000	0.279129	1.382420	-0.338012	0.025179	0.014811
5	71	46.125000	0.279129	1.936314	-0.409226	0.029986	0.014000
5	72	47.000000	0.279129	1.591223	-0.370442	0.023864	0.014483
5	73	47.250000	0.279129	1.493772	-0.361982	0.025956	0.014452
5	74	46.000000	0.279129	1.980837	-0.422838	0.032592	0.013613
5	75	45.000000	0.279129	2.421808	-0.453962	0.006069	0.012700
5	76	44.500000	0.279129	2.653190	-0.467748	0.014008	0.012093
5	77	44.750000	0.279129	2.538171	-0.466590	0.012207	0.012190
5	78	45.625000	0.279129	2.136569	-0.450800	0.013424	0.012853
5	79	45.500000	0.279129	2.192733	-0.459589	0.017548	0.012625
5	80	45.875000	0.279129	2.023679	-0.442364	0.032840	0.013029
5	81	46.125000	0.279129	1.914711	-0.433540	0.026348	0.013213
5	82	46.500000	0.279129	1.756402	-0.413092	0.023811	0.013548
5	83	46.125000	0.279129	1.915549	-0.433730	0.026367	0.013220
5	84	46.000000	0.279129	1.970521	-0.437934	0.014618	0.013161
5	85	46.250000	0.279129	1.862472	-0.427442	0.038960	0.013343
5	86	46.125000	0.279129	1.916808	-0.434016	0.026399	0.013228
5	87	45.875000	0.279129	2.026783	-0.443042	0.032934	0.013049
5	88	46.500000	0.279129	1.758712	-0.413636	0.023824	0.013566
5	89	46.875000	0.279129	1.606822	-0.396980	0.034051	0.013768
5	90	46.250000	0.279129	1.864513	-0.427910	0.038987	0.013356
5	91	46.250000	0.279129	1.864921	-0.428004	0.039056	0.013359
5	92	46.125000	0.279129	1.919329	-0.434586	0.026427	0.013245
5	93	46.500000	0.279129	1.760639	-0.414092	0.023828	0.013581
5	94	47.125000	0.279129	1.510926	-0.383540	0.036994	0.013908
5	95	46.750000	0.279129	1.659052	-0.403968	0.030492	0.013712
5	96	46.000000	0.279129	1.975706	-0.439088	0.014714	0.013196
5	97	45.625000	0.279129	2.143938	-0.457010	0.026739	0.012793
5	98	44.375000	0.279129	2.732481	-0.479528	0.003912	0.011795
5	99	44.125000	0.279129	2.853428	-0.483508	0.008461	0.011530
5	100	44.625000	0.279129	2.614055	-0.476558	0.011421	0.011994
5	101	44.625000	0.279129	2.614628	-0.476659	0.011402	0.011996
5	102	44.875000	0.279129	2.496529	-0.472766	0.009905	0.012226
5	103	43.750000	0.279129	3.037448	-0.483648	0.004435	0.011362
5	104	42.750000	0.279129	3.521149	-0.480140	-0.002661	0.010791
5	105	42.625000	0.279129	3.581915	-0.479726	-0.002409	0.010726
5	106	42.500000	0.279129	3.663111	-0.479360	-0.015255	0.010842
5	107	42.375000	0.279129	3.736243	-0.471832	-0.006006	0.011136
5	108	41.875000	0.279129	3.986867	-0.464252	-0.014593	0.011129
5	109	41.625000	0.279129	4.121104	-0.456508	-0.016476	0.011397
5	110	40.875000	0.279129	4.469013	-0.437383	-0.020973	0.011730
5	111	40.000000	0.279129	4.851583	-0.410986	-0.008492	0.012225
5	112	40.000000	0.279129	4.862759	-0.410606	-0.011452	0.012334
5	113	40.375000	0.279129	4.721702	-0.415631	-0.018803	0.012609
5	114	40.250000	0.279129	4.787985	-0.408380	-0.019623	0.012987
5	115	39.750000	0.279129	5.000458	-0.395955	-0.009388	0.013143
5	116	39.500000	0.279129	5.108589	-0.388069	-0.006561	0.013344
5	117	39.625000	0.279129	5.071111	-0.384989	-0.008320	0.013802
5	118	39.000000	0.279129	5.318008	-0.377645	-0.001751	0.013278
5	119	38.500000	0.279129	5.513188	-0.376585	0.002853	0.012446
5	120	38.375000	0.279129	5.567107	-0.375259	0.002377	0.012314
6	1	44.625000	0.389140	3.143607	-0.290518	0.013634	0.018281
6	2	44.875000	0.389140	3.069735	-0.286954	0.009758	0.018593
6	3	44.750000	0.389140	3.103967	-0.289802	0.011360	0.018379
6	4	43.625000	0.389140	3.438666	-0.305116	0.007895	0.016572
6	5	43.875000	0.389140	3.361881	-0.302772	0.006895	0.016929
6	6	43.500000	0.389140	3.475663	-0.307452	0.004774	0.016297
6	7	44.875000	0.389140	3.060387	-0.291928	0.010288	0.018358
6	8	46.125000	0.389140	2.704958	-0.271978	0.015360	0.019840
6	9	48.000000	0.389140	2.220328	-0.242333	0.006313	0.021537
6	10	49.500000	0.389140	1.871668	-0.216038	0.010936	0.022152
6	11	50.500000	0.389140	1.659711	-0.196098	0.010044	0.022093
6	12	49.375000	0.389140	1.887506	-0.218994	0.014530	0.022023
6	13	49.750000	0.389140	1.800881	-0.211686	0.018029	0.022000
6	14	49.875000	0.389140	1.768731	-0.209166	0.010567	0.021930
6	15	50.000000	0.389140	1.736670	-0.207728	0.008780	0.021895
6	16	48.875000	0.389140	1.977396	-0.231280	0.010361	0.021683
6	17	47.875000	0.389140	2.212520	-0.249568	0.015320	0.021039
6	18	49.500000	0.389140	1.825049	-0.218690	0.015327	0.021671
6	19	49.625000	0.389140	1.791790	-0.216572	0.012528	0.021634
6	20	48.375000	0.389140	2.073648	-0.243460	0.012890	0.021222
6	21	49.625000	0.389140	1.779363	-0.217500	0.017653	0.021519
6	22	50.250000	0.389140	1.640445	-0.206106	0.013183	0.021556
6	23	51.000000	0.389140	1.485063	-0.191522	0.008842	0.021379
6	24	53.000000	0.389140	1.132865	-0.155190	0.007215	0.020504
6	25	56.250000	0.389140	0.701725	-0.107092	0.010801	0.017774
6	26	55.625000	0.389140	0.764138	-0.115028	0.006487	0.018282
6	27	55.375000	0.389140	0.785831	-0.117422	0.010273	0.018278
6	28	54.375000	0.389140	0.904077	-0.133566	0.012184	0.019208
6	29	54.750000	0.389140	0.847507	-0.127300	0.007598	0.018782
6	30	56.250000	0.389140	0.665572	-0.105422	0.007192	0.017212
6	31	57.250000	0.389140	0.559952	-0.090922	0.008615	0.015890
6	32	58.000000	0.389140	0.489047	-0.080880	0.005936	0.014805
6	33	57.250000	0.389140	0.545907	-0.089648	0.009345	0.015554
6	34	59.000000	0.389140	0.402445	-0.066948	0.007487	0.013085
6	35	59.375000	0.389140	0.371983	-0.063162	0.001112	0.012552
6	36	61.875000	0.389140	0.231817	-0.044602	0.005984	0.010055
6	37	60.875000	0.389140	0.274169	-0.051152	0.004976	0.010935
6	38	60.875000	0.389140	0.268366	-0.050802	0.004729	0.010812
6	39	61.375000	0.389140	0.238203	-0.046864	0.004816	0.010195
6	40	62.250000	0.389140	0.195141	-0.039960	0.002759	0.009073
6	41	61.125000	0.389140	0.238541	-0.047612	0.005816	0.010147
6	42	60.750000	0.389140	0.250894	-0.049822	0.004641	0.010386
6	43	59.625000	0.389140	0.305709	-0.058056	0.004263	0.011349
6	44	59.625000	0.389140	0.299188	-0.058128	0.002984	0.011304
6	45	61.500000	0.389140	0.199264	-0.042244	0.005480	0.009067
6	46	61.875000	0.389140	0.178564	-0.039500	0.003424	0.008621
6	47	62.875000	0.389140	0.138137	-0.031148	0.004760	0.007147
6	48	65.250000	0.389140	0.077918	-0.017838	0.004400	0.004629
6	49	66.625000	0.389140	0.054784	-0.012530	0.001576	0.003531
6	50	68.750000	0.389140	0.032897	-0.007076	0.001560	0.002210
6	51	70.625000	0.389140	0.021383	-0.004630	0.000336	0.001572
6	52	69.000000	0.389140	0.028553	-0.006104	0.001552	0.001922
6	53	69.750000	0.389140	0.023311	-0.004928	0.000040	0.001617
6	54	69.750000	0.389140	0.022132	-0.004848	0.000600	0.001576
6	55	69.250000	0.389140	0.023429	-0.005172	0.000616	0.001634
6	56	69.125000	0.389140	0.022836	-0.005180	0.000736	0.001630
6	57	68.625000	0.389140	0.024227	-0.005494	0.000560	0.001695
6	58	69.250000	0.389140	0.019728	-0.004878	0.000736	0.001529
6	59	69.250000	0.389140	0.018505	-0.004546	0.001280	0.001407
6	60	68.750000	0.389140	0.019661	-0.004984	0.000640	0.001518
6	61	68.750000	0.389140	0.018375	-0.004736	0.001048	0.001430
6	62	69.250000	0.389140	0.014904	-0.004126	0.000768	0.001265
6	63	68.625000	0.389140	0.016367	-0.004546	0.000368	0.001364
6	64	70.125000	0.389140	0.009636	-0.002896	0.001048	0.000916
6	65	71.625000	0.389140	0.005479	-0.001794	0.000344	0.000603
6	66	69.125000	0.389140	0.010774	-0.003276	0.000944	0.000981
6	67	69.000000	0.389140	0.010178	-0.003090	0.001120	0.000913
6	68	68.500000	0.389140	0.010766	-0.003270	0.000768	0.000946
6	69	69.125000	0.389140	0.008095	-0.002632	-0.000184	0.000790
6	70	70.375000	0.389140	0.004595	-0.001612	0.000744	0.000500
6	71	70.375000	0.389140	0.004000	-0.001444	0.000256	0.000449
6	72	73.625000	0.389140	0.001032	-0.000432	0.000000	0.000156
6	73	74.125000	0.389140	0.000688	-0.000356	0.000024	0.000132
6	74	77.875000	0.389140	0.000036	-0.000060	0.000024	0.000023
6	75	82.000000	0.389140	0.000000	0.000000	0.000000	0.000000
6	76	82.125000	0.389140	0.000000	0.000000	0.000000	0.000000
6	77	83.250000	0.389140	0.000000	0.000000	0.000000	0.000000
6	78	81.000000	0.389140	0.000000	0.000000	0.000000	0.000000
6	79	79.000000	0.389140	0.000000	0.000000	0.000000	0.000000
6	80	80.625000	0.389140	0.000000	0.000000	0.000000	0.000000
6	81	82.500000	0.389140	0.000000	0.000000	0.000000	0.000000
6	82	82.125000	0.389140	0.000000	0.000000	0.000000	0.000000
6	83	81.875000	0.389140	0.000000	0.000000	0.000000	0.000000
6	84	83.000000	0.389140	0.000000	0.000000	0.000000	0.000000
6	85	80.875000	0.389140	0.000000	0.000000	0.000000	0.000000
6	86	78.000000	0.389140	0.000000	0.000000	0.000000	0.000000
6	87	78.875000	0.389140	0.000000	0.000000	0.000000	0.000000
6	88	77.750000	0.389140	0.000000	0.000000	0.000000	0.000000
6	89	77.750000	0.389140	0.000000	0.000000	0.000000	0.000000
6	90	77.500000	0.389140	0.000000	0.000000	0.000000	0.000000
6	91	77.500000	0.389140	0.000000	0.000000	0.000000	0.000000
6	92	76.625000	0.389140	0.000000	0.000000	0.000000	0.000000
6	93	78.000000	0.389140	0.000000	0.000000	0.000000	0.000000
6	94	78.375000	0.389140	0.000000	0.000000	0.000000	0.000000
6	95	75.750000	0.389140	0.000025	-0.000062	0.000008	0.000023
6	96	75.000000	0.389140	0.000071	-0.000062	0.000032	0.000021
6	97	78.125000	0.389140	0.000000	0.000000	0.000000	0.000000
6	98	78.875000	0.389140	0.000000	0.000000	0.000000	0.000000
6	99	76.375000	0.389140	0.000000	0.000000	0.000000	0.000000
6	100	78.250000	0.389140	0.000000	0.000000	0.000000	0.000000
6	101	78.500000	0.389140	0.000000	0.000000	0.000000	0.000000
6	102	77.625000	0.389140	0.000000	0.000000	0.000000	0.000000
6	103	76.125000	0.389140	0.000004	-0.000038	0.000000	0.000016
6	104	79.625000	0.389140	0.000000	0.000000	0.000000	0.000000
6	105	78.750000	0.389140	0.000000	0.000000	0.000000	0.000000
6	106	79.125000	0.389140	0.000000	0.000000	0.000000	0.000000
6	107	77.750000	0.389140	0.000000	0.000000	0.000000	0.000000
6	108	78.500000	0.389140	0.000000	0.000000	0.000000	0.000000
6	109	76.500000	0.389140	0.000000	0.000000	0.000000	0.000000
6	110	77.750000	0.389140	0.000000	0.000000	0.000000	0.000000
6	111	78.750000	0.389140	0.000000	0.000000	0.000000	0.000000
6	112	78.000000	0.389140	0.000000	0.000000	0.000000	0.000000
6	113	74.125000	0.389140	0.000000	0.000000	0.000000	0.000000
6	114	74.125000	0.389140	0.000000	0.000000	0.000000	0.000000
6	115	73.625000	0.389140	0.000000	0.000000	0.000000	0.000000
6	116	74.500000	0.389140	0.000000	0.000000	0.000000	0.000000
6	117	72.625000	0.389140	0.000000	0.000000	0.000000	0.000000
6	118	72.250000	0.389140	0.000000	0.000000	0.000000	0.000000
6	119	74.250000	0.389140	0.000000	0.000000	0.000000	0.000000
6	120	74.250000	0.389140	0.000000	0.000000	0.000000	0.000000
7	1	45.000000	0.364909	2.916066	-0.292902	0.007421	0.018482
7	2	44.500000	0.364909	3.063536	-0.303916	0.015875	0.017736
7	3	44.625000	0.364909	3.024436	-0.302076	0.012821	0.017879
7	4	46.500000	0.364909	2.487863	-0.267232	0.008783	0.019982
7	5	47.000000	0.364909	2.352509	-0.260396	0.010853	0.020418
7	6	48.375000	0.364909	2.006322	-0.236446	0.011558	0.021333
7	7	46.750000	0.364909	2.411536	-0.266748	0.017145	0.020112
7	8	47.875000	0.364909	2.118748	-0.247874	0.011318	0.020982
7	9	48.000000	0.364909	2.083565	-0.246310	0.012106	0.021017
7	10	48.125000	0.364909	2.048469	-0.243988	0.016176	0.021031
7	11	48.625000	0.364909	1.924262	-0.234366	0.008575	0.021161
7	12	47.750000	0.364909	2.132951	-0.252901	0.010122	0.020701
7	13	47.375000	0.364909	2.225158	-0.260714	0.006037	0.020398
7	14	46.125000	0.364909	2.561259	-0.284114	0.012814	0.019171
7	15	47.125000	0.364909	2.282903	-0.266150	0.008823	0.020086
7	16	45.875000	0.364909	2.627438	-0.291540	0.014517	0.018809
